created_at,lead_1,lead_2,lead_3
2026-08-04T04:58:47-04:00,11.94633960723877,-0.24598602950572968,-12.192325592041016
2026-08-04T04:58:47.004000-04:00,11.946807861328125,-0.24411541223526,-12.190923690795898
2026-08-04T04:58:47.008000-04:00,11.950549125671387,-0.2449338138103485,-12.195483207702637
2026-08-04T04:58:47.012000-04:00,11.943182945251465,-0.25428688526153564,-12.197469711303711
2026-08-04T04:58:47.016000-04:00,11.94856071472168,-0.2324240654706955,-12.180984497070312
2026-08-04T04:58:47.020000-04:00,11.95031452178955,-0.22470776736736298,-12.17502212524414
2026-08-04T04:58:47.024000-04:00,11.959668159484863,-0.21009358763694763,-12.169761657714844
2026-08-04T04:58:47.028000-04:00,11.9683198928833,-0.1974669247865677,-12.165786743164062
2026-08-04T04:58:47.032000-04:00,11.959199905395508,-0.19840222597122192,-12.157602310180664
2026-08-04T04:58:47.036000-04:00,11.963876724243164,-0.2010912448167801,-12.16496753692627
2026-08-04T04:58:47.040000-04:00,11.966097831726074,-0.18320347368717194,-12.149301528930664
2026-08-04T04:58:47.044000-04:00,11.981180191040039,-0.17642249166965485,-12.157602310180664
2026-08-04T04:58:47.048000-04:00,11.983985900878906,-0.1525721400976181,-12.136557579040527
2026-08-04T04:58:47.052000-04:00,11.986557960510254,-0.14964929223060608,-12.136207580566406
2026-08-04T04:58:47.056000-04:00,11.987142562866211,-0.1433359682559967,-12.130478858947754
2026-08-04T04:58:47.060000-04:00,11.998366355895996,-0.12895560264587402,-12.12732219696045
2026-08-04T04:58:47.064000-04:00,12.004095077514648,-0.10627438127994537,-12.110369682312012
2026-08-04T04:58:47.068000-04:00,12.005146980285645,-0.1063912957906723,-12.11153793334961
2026-08-04T04:58:47.072000-04:00,12.007369041442871,-0.0951675996184349,-12.10253620147705
2026-08-04T04:58:47.076000-04:00,12.019293785095215,-0.08277476578950882,-12.102068901062012
2026-08-04T04:58:47.080000-04:00,12.030868530273438,-0.044544048607349396,-12.07541275024414
2026-08-04T04:58:47.084000-04:00,12.05273151397705,-0.018238509073853493,-12.070969581604004
2026-08-04T04:58:47.088000-04:00,12.062435150146484,-0.006664070300757885,-12.069099426269531
2026-08-04T04:58:47.092000-04:00,12.069215774536133,0.016835546121001244,-12.052380561828613
2026-08-04T04:58:47.096000-04:00,12.075061798095703,0.02946220524609089,-12.045599937438965
2026-08-04T04:58:47.100000-04:00,12.100431442260742,0.05845675617456436,-12.041975021362305
2026-08-04T04:58:47.104000-04:00,12.121358871459961,0.09025723487138748,-12.03110122680664
2026-08-04T04:58:47.108000-04:00,12.135973930358887,0.12451289594173431,-12.01146125793457
2026-08-04T04:58:47.112000-04:00,12.136908531188965,0.14672645926475525,-11.990181922912598
2026-08-04T04:58:47.116000-04:00,12.150938034057617,0.17560410499572754,-11.975334167480469
2026-08-04T04:58:47.120000-04:00,12.183908462524414,0.21243184804916382,-11.971476554870605
2026-08-04T04:58:47.124000-04:00,12.204835891723633,0.2444661557674408,-11.960370063781738
2026-08-04T04:58:47.128000-04:00,12.218981742858887,0.29812946915626526,-11.920852661132812
2026-08-04T04:58:47.132000-04:00,12.214422225952148,0.3026890754699707,-11.911733627319336
2026-08-04T04:58:47.136000-04:00,12.227166175842285,0.3188231587409973,-11.908343315124512
2026-08-04T04:58:47.140000-04:00,12.23640251159668,0.32946228981018066,-11.906940460205078
2026-08-04T04:58:47.144000-04:00,12.24937915802002,0.34618091583251953,-11.9031982421875
2026-08-04T04:58:47.148000-04:00,12.245170593261719,0.36067819595336914,-11.884492874145508
2026-08-04T04:58:47.152000-04:00,12.2325439453125,0.3637179434299469,-11.868825912475586
2026-08-04T04:58:47.156000-04:00,12.224125862121582,0.3485191762447357,-11.875606536865234
2026-08-04T04:58:47.160000-04:00,12.222957611083984,0.33788004517555237,-11.885077476501465
2026-08-04T04:58:47.164000-04:00,12.207056999206543,0.32010918855667114,-11.886947631835938
2026-08-04T04:58:47.168000-04:00,12.192793846130371,0.2938036620616913,-11.898990631103516
2026-08-04T04:58:47.172000-04:00,12.160642623901367,0.26317232847213745,-11.897470474243164
2026-08-04T04:58:47.176000-04:00,12.148015975952148,0.21851135790348053,-11.92950439453125
2026-08-04T04:58:47.180000-04:00,12.117852210998535,0.16122373938560486,-11.956628799438477
2026-08-04T04:58:47.184000-04:00,12.105225563049316,0.11013253033161163,-11.99509334564209
2026-08-04T04:58:47.188000-04:00,12.074828147888184,0.08102106302976608,-11.993806838989258
2026-08-04T04:58:47.192000-04:00,12.044196128845215,0.0075993784703314304,-12.036596298217773
2026-08-04T04:58:47.196000-04:00,12.02245044708252,-0.03577553480863571,-12.058225631713867
2026-08-04T04:58:47.200000-04:00,12.007719039916992,-0.061964161694049835,-12.069683074951172
2026-08-04T04:58:47.204000-04:00,11.993573188781738,-0.0862821713089943,-12.079854965209961
2026-08-04T04:58:47.208000-04:00,11.97685432434082,-0.13339832425117493,-12.110252380371094
2026-08-04T04:58:47.212000-04:00,11.95218563079834,-0.16531570255756378,-12.117501258850098
2026-08-04T04:58:47.216000-04:00,11.932310104370117,-0.19501173496246338,-12.12732219696045
