created_at,lead_1,lead_2,lead_3
2026-08-04T04:58:03-04:00,12.051912307739258,-0.04127047210931778,-12.093182563781738
2026-08-04T04:58:03.004000-04:00,12.046300888061523,-0.05588465929031372,-12.102185249328613
2026-08-04T04:58:03.008000-04:00,12.029699325561523,-0.053780216723680496,-12.083479881286621
2026-08-04T04:58:03.012000-04:00,12.025840759277344,-0.06547156721353531,-12.091312408447266
2026-08-04T04:58:03.016000-04:00,12.030517578125,-0.066640704870224,-12.097158432006836
2026-08-04T04:58:03.020000-04:00,12.04267692565918,-0.06897897273302078,-12.111656188964844
2026-08-04T04:58:03.024000-04:00,12.036948204040527,-0.06477008759975433,-12.101717948913574
2026-08-04T04:58:03.028000-04:00,12.033907890319824,-0.07634452730417252,-12.110252380371094
2026-08-04T04:58:03.032000-04:00,12.01999568939209,-0.07272020727396011,-12.092716217041016
2026-08-04T04:58:03.036000-04:00,12.026542663574219,-0.07400625199079514,-12.10054874420166
2026-08-04T04:58:03.040000-04:00,12.032271385192871,-0.06243181601166725,-12.094703674316406
2026-08-04T04:58:03.044000-04:00,12.034258842468262,-0.061730336397886276,-12.095989227294922
2026-08-04T04:58:03.048000-04:00,12.033907890319824,-0.07424008101224899,-12.108147621154785
2026-08-04T04:58:03.052000-04:00,12.030400276184082,-0.07283712178468704,-12.10323715209961
2026-08-04T04:58:03.056000-04:00,12.029114723205566,-0.08838661760091782,-12.117501258850098
2026-08-04T04:58:03.060000-04:00,12.022216796875,-0.08838661760091782,-12.110603332519531
2026-08-04T04:58:03.064000-04:00,12.028412818908691,-0.07540921866893768,-12.103821754455566
2026-08-04T04:58:03.068000-04:00,12.020112037658691,-0.0935308113694191,-12.113642692565918
2026-08-04T04:58:03.072000-04:00,12.010993003845215,-0.09458303451538086,-12.105575561523438
2026-08-04T04:58:03.076000-04:00,12.015669822692871,-0.10124710202217102,-12.11691665649414
2026-08-04T04:58:03.080000-04:00,12.022099494934082,-0.09247858822345734,-12.114578247070312
2026-08-04T04:58:03.084000-04:00,12.02420425415039,-0.10323463380336761,-12.12743854522705
2026-08-04T04:58:03.088000-04:00,12.014850616455078,-0.0983242616057396,-12.113174438476562
2026-08-04T04:58:03.092000-04:00,12.015201568603516,-0.09329698234796524,-12.108498573303223
2026-08-04T04:58:03.096000-04:00,12.014383316040039,-0.09738896042108536,-12.111772537231445
2026-08-04T04:58:03.100000-04:00,12.030634880065918,-0.09645365178585052,-12.12708854675293
2026-08-04T04:58:03.104000-04:00,12.029114723205566,-0.09095871448516846,-12.120073318481445
2026-08-04T04:58:03.108000-04:00,12.027828216552734,-0.09867500513792038,-12.126502990722656
2026-08-04T04:58:03.112000-04:00,12.006667137145996,-0.10662512481212616,-12.113292694091797
2026-08-04T04:58:03.116000-04:00,12.017657279968262,-0.1128215417265892,-12.130478858947754
2026-08-04T04:58:03.120000-04:00,12.019411087036133,-0.10463759303092957,-12.124048233032227
2026-08-04T04:58:03.124000-04:00,12.024321556091309,-0.1055729016661644,-12.129894256591797
2026-08-04T04:58:03.128000-04:00,12.023736953735352,-0.09399846196174622,-12.117735862731934
2026-08-04T04:58:03.132000-04:00,12.015552520751953,-0.09481685608625412,-12.110369682312012
2026-08-04T04:58:03.136000-04:00,12.015435218811035,-0.11574438214302063,-12.131179809570312
